seq_id,hubway_id,status,duration,start_date,strt_statn,end_date,end_statn,bike_nr,subsc_type,zip_code,birth_date,gender
833,924,Closed,73188,7/29/2011 18:00,41,7/30/2011 14:20,41,B00411,Casual,,,
834,925,Closed,73248,7/29/2011 18:00,41,7/30/2011 14:21,41,B00359,Casual,,,
835,926,Closed,972,7/29/2011 18:00,5,7/29/2011 18:16,42,B00465,Casual,,,
836,927,Closed,950,7/29/2011 18:00,5,7/29/2011 18:16,42,B00565,Casual,,,
837,928,Closed,711,7/29/2011 18:01,39,7/29/2011 18:13,39,B00196,Casual,,,
838,929,Closed,639,7/29/2011 18:00,48,7/29/2011 18:11,31,B00233,Casual,,,
839,930,Closed,1038,7/29/2011 18:00,39,7/29/2011 18:17,24,B00557,Registered,'02446,1982,1
840,931,Closed,187,7/29/2011 18:07,38,7/29/2011 18:10,38,B00016,Registered,'02129,1986,1
841,932,Closed,525,7/29/2011 18:11,48,7/29/2011 18:20,38,B00261,Casual,,,
842,933,Closed,57831,7/29/2011 18:14,38,7/30/2011 10:18,12,B00016,Casual,,,
843,934,Closed,12921,7/29/2011 18:15,36,7/29/2011 21:51,6,B00391,Casual,,,
844,935,Closed,1660,7/29/2011 18:14,31,7/29/2011 18:42,42,B00233,Casual,,,
845,936,Closed,643,7/29/2011 18:16,38,7/29/2011 18:27,43,B00354,Casual,,,
846,937,Closed,447,7/29/2011 18:16,48,7/29/2011 18:23,24,B00460,Registered,'01915,1963,1
847,938,Closed,3937,7/29/2011 18:17,44,7/29/2011 19:23,42,B00074,Casual,,,
848,939,Closed,3924,7/29/2011 18:17,44,7/29/2011 19:23,42,B00468,Casual,,,
849,940,Closed,11120,7/29/2011 18:17,36,7/29/2011 21:23,8,B00024,Casual,,,
850,942,Closed,1423,7/29/2011 18:20,21,7/29/2011 18:44,43,B00423,Registered,'02061,1966,1
851,943,Closed,678,7/29/2011 18:23,22,7/29/2011 18:35,39,B00047,Casual,,,
852,944,Closed,4131,7/29/2011 18:24,43,7/29/2011 19:32,47,B00036,Casual,,,
853,945,Closed,4135,7/29/2011 18:24,43,7/29/2011 19:32,47,B00339,Casual,,,
854,947,Closed,761,7/29/2011 18:28,22,7/29/2011 18:41,35,B00276,Registered,'02130,1974,1
855,948,Closed,211,7/29/2011 18:31,21,7/29/2011 18:34,52,B00530,Registered,'02118,1987,2
856,950,Closed,994,7/29/2011 18:32,31,7/29/2011 18:48,39,B00316,Registered,'02118,1977,1
857,951,Closed,683,7/29/2011 18:37,52,7/29/2011 18:48,16,B00530,Registered,'02118,1987,2
858,953,Closed,934,7/29/2011 18:44,6,7/29/2011 19:00,48,B00274,Registered,'02114,1970,1
859,954,Closed,608,7/29/2011 18:50,16,7/29/2011 19:01,49,B00514,Registered,'02118,1987,2
860,955,Closed,1639,7/29/2011 18:53,23,7/29/2011 19:20,41,B00223,Casual,,,
861,956,Closed,1778,7/29/2011 18:53,42,7/29/2011 19:23,41,B00439,Casual,,,
862,957,Closed,1725,7/29/2011 18:59,22,7/29/2011 19:28,27,B00170,Registered,'02130,1978,1
863,958,Closed,8518,7/29/2011 19:01,8,7/29/2011 21:23,8,B00527,Casual,,,
864,959,Closed,1030,7/29/2011 19:01,30,7/29/2011 19:18,49,B00258,Casual,,,
865,960,Closed,498,7/29/2011 19:01,49,7/29/2011 19:09,39,B00401,Registered,'02116,1982,2
866,961,Closed,1011,7/29/2011 19:01,30,7/29/2011 19:18,49,B00329,Casual,,,
867,962,Closed,975,7/29/2011 19:02,42,7/29/2011 19:18,38,B00275,Casual,,,
868,963,Closed,452,7/29/2011 19:02,8,7/29/2011 19:10,8,B00554,Casual,,,
869,964,Closed,946,7/29/2011 19:02,42,7/29/2011 19:18,38,B00139,Casual,,,
870,965,Closed,44,7/29/2011 19:02,49,7/29/2011 19:03,49,B00306,Registered,'02118,1987,2
871,966,Closed,3002,7/29/2011 19:04,15,7/29/2011 19:54,21,B00037,Casual,,,
872,967,Closed,1959,7/29/2011 19:04,15,7/29/2011 19:37,21,B00021,Casual,,,
873,968,Closed,250,7/29/2011 19:04,48,7/29/2011 19:09,6,B00493,Registered,'02114,1970,1
874,969,Closed,1892,7/29/2011 19:06,15,7/29/2011 19:37,21,B00346,Casual,,,
875,970,Closed,1889,7/29/2011 19:06,15,7/29/2011 19:37,21,B00454,Casual,,,
876,971,Closed,256,7/29/2011 19:05,10,7/29/2011 19:10,9,,Casual,,,
877,972,Closed,4699,7/29/2011 19:10,41,7/29/2011 20:28,41,B00550,Casual,,,
878,973,Closed,57,7/29/2011 19:09,49,7/29/2011 19:10,49,B00306,Registered,'02118,1987,2
879,974,Closed,953,7/29/2011 19:11,49,7/29/2011 19:26,25,B00071,Registered,'02118,1987,2
880,975,Closed,243,7/29/2011 19:16,25,7/29/2011 19:20,46,B00042,Registered,'02118,1985,1
881,976,Closed,981,7/29/2011 19:21,16,7/29/2011 19:37,23,B00152,Casual,,,
882,977,Closed,677,7/29/2011 19:24,33,7/29/2011 19:35,45,B00564,Registered,'02215,1977,1
883,978,Closed,22,7/29/2011 19:29,25,7/29/2011 19:30,25,B00071,Registered,'02118,1987,2
884,979,Closed,1347,7/29/2011 19:30,41,7/29/2011 19:53,42,B00149,Casual,,,
885,980,Closed,323,7/29/2011 19:30,25,7/29/2011 19:36,36,B00412,Registered,'02118,1987,2
886,981,Closed,492,7/29/2011 19:31,9,7/29/2011 19:39,32,,Casual,,,
887,982,Closed,500,7/29/2011 19:31,39,7/29/2011 19:39,49,B00401,Registered,'02116,1982,2
888,983,Closed,956,7/29/2011 19:33,35,7/29/2011 19:49,25,B00552,Registered,'02118,1976,1
889,984,Closed,358,7/29/2011 19:35,39,7/29/2011 19:41,46,B00047,Registered,'02118,1983,1
890,985,Closed,253,7/29/2011 19:37,36,7/29/2011 19:42,42,B00412,Registered,'02118,1987,2
891,986,Closed,346,7/29/2011 19:42,9,7/29/2011 19:48,10,B00546,Registered,'02127,1968,1
892,987,Closed,631,7/29/2011 19:44,42,7/29/2011 19:54,23,B00074,Registered,'02118,1987,2
893,988,Closed,368,7/29/2011 19:45,21,7/29/2011 19:51,39,B00429,Casual,,,
894,989,Closed,572,7/29/2011 19:46,32,7/29/2011 19:56,30,B00363,Casual,,,
895,990,Closed,230,7/29/2011 19:47,21,7/29/2011 19:51,21,B00346,Casual,,,
896,991,Closed,552,7/29/2011 19:46,32,7/29/2011 19:56,30,B00218,Casual,,,
897,994,Closed,14794,7/29/2011 19:52,8,7/29/2011 23:59,8,B00051,Casual,,,
898,998,Closed,15,7/29/2011 19:56,23,7/29/2011 19:56,23,B00152,Registered,'02118,1987,2
899,1002,Closed,1099,7/29/2011 20:01,23,7/29/2011 20:19,52,B00152,Registered,'02118,1987,2
900,1003,Closed,432,7/29/2011 20:05,21,7/29/2011 20:12,36,B00021,Casual,,,
901,1004,Closed,478,7/29/2011 20:04,21,7/29/2011 20:12,36,B00379,Casual,,,
902,1005,Closed,922,7/29/2011 20:06,16,7/29/2011 20:21,6,B00530,Registered,'01915,1972,1
903,1006,Closed,303,7/29/2011 20:07,21,7/29/2011 20:12,36,B00346,Casual,,,
904,1007,Closed,295,7/29/2011 20:07,21,7/29/2011 20:12,36,B00205,Casual,,,
905,1008,Closed,505,7/29/2011 20:11,24,7/29/2011 20:19,43,B00557,Casual,,,
906,1009,Closed,513,7/29/2011 20:11,24,7/29/2011 20:19,43,B00460,Casual,,,
907,1010,Closed,1702,7/29/2011 20:12,32,7/29/2011 20:41,32,,Casual,,,
908,1011,Closed,1674,7/29/2011 20:13,32,7/29/2011 20:41,32,B00536,Casual,,,
909,1012,Closed,413,7/29/2011 20:12,24,7/29/2011 20:19,43,B00032,Casual,,,
910,1013,Closed,894,7/29/2011 20:14,22,7/29/2011 20:29,16,B00159,Registered,'02460,1945,1
911,1014,Closed,1161,7/29/2011 20:15,36,7/29/2011 20:35,22,B00205,Casual,,,
912,1015,Closed,1157,7/29/2011 20:15,36,7/29/2011 20:34,22,B00379,Casual,,,
913,1016,Closed,747,7/29/2011 20:15,23,7/29/2011 20:27,16,B00074,Registered,'02116,1984,2
914,1017,Closed,1106,7/29/2011 20:16,36,7/29/2011 20:34,22,B00021,Casual,,,
915,1018,Closed,1090,7/29/2011 20:16,36,7/29/2011 20:34,22,B00346,Casual,,,
916,1019,Closed,1199,7/29/2011 20:19,38,7/29/2011 20:39,5,B00077,Casual,,,
917,1020,Closed,64,7/29/2011 20:22,22,7/29/2011 20:23,22,B00076,Registered,'02134,1980,1
918,1022,Closed,360,7/29/2011 20:31,14,7/29/2011 20:37,32,B00540,Registered,'02446,1983,2
919,1023,Closed,866,7/29/2011 20:32,52,7/29/2011 20:46,13,B00152,Casual,,,
920,1024,Closed,1041,7/29/2011 20:37,42,7/29/2011 20:54,35,B00412,Casual,,,
921,1025,Closed,1064,7/29/2011 20:36,42,7/29/2011 20:54,35,B00233,Casual,,,
922,1026,Closed,951,7/29/2011 20:56,18,7/29/2011 21:12,9,B00251,Casual,,,
923,1027,Closed,253,7/29/2011 21:00,10,7/29/2011 21:04,33,B00546,Casual,,,
924,1028,Closed,686,7/29/2011 21:00,35,7/29/2011 21:11,47,B00412,Casual,,,
925,1029,Closed,570,7/29/2011 21:00,25,7/29/2011 21:10,52,B00217,Casual,,,
926,1030,Closed,652,7/29/2011 21:00,35,7/29/2011 21:11,47,B00233,Casual,,,
927,1031,Closed,502,7/29/2011 21:01,25,7/29/2011 21:09,52,B00045,Casual,,,
928,1032,Closed,395,7/29/2011 21:01,35,7/29/2011 21:08,35,B00099,Registered,'02148,1978,1
929,1033,Closed,458,7/29/2011 21:02,25,7/29/2011 21:10,52,B00495,Casual,,,
930,1034,Closed,2101,7/29/2011 21:04,27,7/29/2011 21:39,41,B00499,Casual,,,
931,1035,Closed,1263,7/29/2011 21:05,22,7/29/2011 21:26,9,B00407,Registered,'02446,1982,1
932,1036,Closed,933,7/29/2011 21:09,42,7/29/2011 21:24,47,B00408,Casual,,,
933,1037,Closed,617,7/29/2011 21:13,42,7/29/2011 21:23,36,B00565,Casual,,,
934,1038,Closed,608,7/29/2011 21:13,42,7/29/2011 21:23,36,B00465,Casual,,,
935,1039,Closed,236,7/29/2011 21:14,10,7/29/2011 21:18,33,B00124,Casual,,,
936,1040,Closed,230,7/29/2011 21:14,10,7/29/2011 21:18,33,B00547,Casual,,,
937,1041,Closed,1375,7/29/2011 21:14,35,7/29/2011 21:37,24,B00392,Registered,'02446,1983,2
938,1042,Closed,1425,7/29/2011 21:17,16,7/29/2011 21:41,49,B00159,Registered,'02116,1966,1
939,1043,Closed,898,7/29/2011 21:19,43,7/29/2011 21:34,43,B00423,Casual,,,
940,1044,Closed,878,7/29/2011 21:19,43,7/29/2011 21:34,43,B00460,Casual,,,
941,1045,Closed,595,7/29/2011 21:39,42,7/29/2011 21:49,36,B00149,Casual,,,
942,1046,Closed,507,7/29/2011 21:40,42,7/29/2011 21:49,36,B00468,Casual,,,
943,1047,Closed,1015,7/29/2011 22:20,47,7/29/2011 22:37,24,B00233,Casual,,,
944,1048,Closed,1012,7/29/2011 22:20,47,7/29/2011 22:37,24,B00151,Casual,,,
945,1049,Closed,604,7/29/2011 22:22,52,7/29/2011 22:32,25,B00495,Casual,,,
946,1050,Closed,576,7/29/2011 22:22,52,7/29/2011 22:32,25,B00217,Casual,,,
947,1051,Closed,574,7/29/2011 22:22,52,7/29/2011 22:32,25,B00045,Casual,,,
948,1052,Closed,1108,7/29/2011 22:27,41,7/29/2011 22:46,27,B00333,Casual,,,
949,1053,Closed,426,7/29/2011 23:08,40,7/29/2011 23:15,6,B00280,Casual,,,
950,1054,Closed,1076,7/29/2011 23:17,6,7/29/2011 23:35,33,B00280,Casual,,,
951,1055,Closed,713,7/29/2011 23:23,14,7/29/2011 23:35,10,B00063,Casual,,,
952,1056,Closed,719,7/29/2011 23:23,14,7/29/2011 23:35,10,B00361,Casual,,,
953,1057,Closed,537,7/29/2011 23:23,36,7/29/2011 23:32,31,B00149,Registered,'02118,1987,2
954,1058,Closed,833,7/29/2011 23:28,14,7/29/2011 23:42,10,B00368,Casual,,,
955,1060,Closed,656,7/29/2011 23:28,14,7/29/2011 23:39,10,B00284,Casual,,,
956,1061,Closed,631,7/29/2011 23:31,24,7/29/2011 23:41,47,B00233,Casual,,,
957,1062,Closed,2113,7/29/2011 23:32,10,7/30/2011 0:07,25,B00425,Casual,,,
958,1063,Closed,2024,7/29/2011 23:33,10,7/30/2011 0:07,25,B00348,Casual,,,
959,1064,Closed,384,7/29/2011 23:43,49,7/29/2011 23:49,16,B00401,Registered,'02116,1966,1
960,1065,Closed,765,7/29/2011 23:45,25,7/29/2011 23:57,32,B00071,Registered,'02215,1981,1
961,1066,Closed,717,7/30/2011 0:01,34,7/30/2011 0:13,41,B00168,Casual,,,
962,1067,Closed,352,7/30/2011 1:03,31,7/30/2011 1:09,22,B00350,Registered,'02118,1987,2
963,1068,Closed,1043,7/30/2011 1:11,22,7/30/2011 1:28,25,B00136,Registered,'02118,1987,2
964,1069,Closed,861,7/30/2011 1:16,35,7/30/2011 1:30,25,B00099,Casual,,,
965,1071,Closed,48763,7/30/2011 1:37,31,7/30/2011 15:10,31,B00414,Casual,,,
966,1072,Closed,48641,7/30/2011 1:39,31,7/30/2011 15:10,31,B00149,Casual,,,
967,1073,Closed,1013,7/30/2011 2:05,36,7/30/2011 2:22,47,B00465,Registered,'02113,1970,1
968,1075,Closed,8199,7/30/2011 2:12,26,7/30/2011 4:28,27,B00187,Casual,,,
969,1076,Closed,230496,7/30/2011 2:13,43,08-01-2011 18:15,43,B00032,Casual,,,
970,1077,Closed,955,7/30/2011 2:42,36,7/30/2011 2:58,41,B00468,Casual,,,
971,1078,Closed,983,7/30/2011 2:43,36,7/30/2011 2:59,41,B00565,Casual,,,
972,1079,Closed,992,7/30/2011 3:00,41,7/30/2011 3:17,13,B00223,Casual,,,
973,1080,Closed,5630,7/30/2011 3:03,43,7/30/2011 4:37,44,B00423,Casual,,,
974,1081,Closed,1007,7/30/2011 3:03,22,7/30/2011 3:20,22,B00178,Casual,,,
975,1082,Closed,5640,7/30/2011 3:03,43,7/30/2011 4:37,44,B00460,Casual,,,
976,1083,Closed,492,7/30/2011 3:05,41,7/30/2011 3:13,10,B00565,Casual,,,
977,1084,Closed,866,7/30/2011 3:06,22,7/30/2011 3:20,22,B00350,Casual,,,
978,1086,Closed,5390,7/30/2011 3:07,43,7/30/2011 4:37,44,B00557,Casual,,,
979,1089,Closed,4414,7/30/2011 3:20,11,7/30/2011 4:33,11,B00145,Casual,,,
980,1090,Closed,4382,7/30/2011 3:20,11,7/30/2011 4:33,11,B00138,Casual,,,
981,1091,Closed,818,7/30/2011 3:20,13,7/30/2011 3:33,23,B00223,Casual,,,
982,1092,Closed,351,7/30/2011 3:38,44,7/30/2011 3:44,40,B00067,Casual,,,
983,1093,Closed,7827,7/30/2011 3:40,10,7/30/2011 5:51,10,B00063,Casual,,,
984,1094,Closed,7831,7/30/2011 3:40,10,7/30/2011 5:51,10,B00565,Casual,,,
985,1096,Closed,4248,7/30/2011 4:32,41,7/30/2011 5:43,8,B00355,Casual,,,
986,1097,Closed,3092,7/30/2011 4:51,8,7/30/2011 5:43,8,B00527,Casual,,,
987,1098,Closed,944,7/30/2011 6:23,16,7/30/2011 6:39,25,B00401,Registered,'02118,1976,1
988,1099,Closed,1372,7/30/2011 6:26,41,7/30/2011 6:49,23,B00468,Casual,,,
989,1101,Closed,387,7/30/2011 7:09,49,7/30/2011 7:15,36,B00159,Registered,'02114,1978,1
990,1103,Closed,6948,7/30/2011 7:16,16,7/30/2011 9:12,49,B00286,Casual,,,
991,1104,Closed,890,7/30/2011 7:39,36,7/30/2011 7:54,10,B00159,Registered,'02114,1978,1
992,1106,Closed,294,7/30/2011 7:42,41,7/30/2011 7:47,8,B00505,Casual,,,
993,1107,Closed,348,7/30/2011 7:42,25,7/30/2011 7:48,25,B00136,Casual,,,
994,1108,Closed,1557,7/30/2011 7:55,25,7/30/2011 8:21,25,B00217,Casual,,,
995,1109,Closed,1565,7/30/2011 7:56,25,7/30/2011 8:22,25,B00045,Casual,,,
996,1110,Closed,864,7/30/2011 7:58,10,7/30/2011 8:13,8,B00565,Registered,'02116,1979,2
997,1111,Closed,865,7/30/2011 7:58,10,7/30/2011 8:13,8,B00159,Registered,'02114,1978,1
998,1112,Closed,1761,7/30/2011 8:04,47,7/30/2011 8:33,35,B00339,Casual,,,
999,1113,Closed,12121,7/30/2011 8:04,34,7/30/2011 11:26,45,B00537,Casual,,,
1000,1114,Closed,2216,7/30/2011 8:07,48,7/30/2011 8:44,48,B00113,Casual,,,
1001,1115,Closed,2238,7/30/2011 8:06,48,7/30/2011 8:44,48,B00274,Casual,,,
1002,1116,Closed,2125,7/30/2011 8:08,48,7/30/2011 8:44,48,B00109,Casual,,,
1003,1117,Closed,83122,7/30/2011 8:17,8,7/31/2011 7:23,8,B00111,Casual,,,
1004,1118,Closed,544,7/30/2011 8:17,47,7/30/2011 8:27,22,B00465,Registered,'02113,1970,1
1005,1119,Closed,899,7/30/2011 8:20,8,7/30/2011 8:35,18,B00082,Registered,'02116,1979,2
1006,1120,Closed,105280,7/30/2011 8:21,8,7/31/2011 13:36,8,B00355,Casual,,,
1007,1121,Closed,860,7/30/2011 8:21,8,7/30/2011 8:35,18,B00159,Registered,'02114,1978,1
1008,1122,Closed,1651,7/30/2011 8:25,8,7/30/2011 8:52,39,B00565,Casual,,,
1009,1123,Closed,668,7/30/2011 8:26,6,7/30/2011 8:38,20,B00391,Casual,,,
1010,1124,Closed,658,7/30/2011 8:26,6,7/30/2011 8:37,20,B00493,Casual,,,
1011,1126,Closed,878,7/30/2011 8:33,10,7/30/2011 8:47,25,B00354,Registered,'02135,1972,2
1012,1127,Closed,1488,7/30/2011 8:36,21,7/30/2011 9:01,46,B00020,Registered,'60084,1972,1
1013,1128,Closed,2268,7/30/2011 9:01,49,7/30/2011 9:39,22,B00514,Casual,,,
1014,1129,Closed,6735,7/30/2011 9:01,49,7/30/2011 10:54,22,B00167,Casual,,,
1015,1130,Closed,1392,7/30/2011 9:07,18,7/30/2011 9:31,33,B00375,Casual,,,
1016,1131,Closed,1109,7/30/2011 9:21,39,7/30/2011 9:39,40,B00196,Registered,'02118,1978,2
1017,1132,Closed,1136,7/30/2011 9:21,39,7/30/2011 9:40,40,B00429,Registered,'02118,1979,2
1018,1133,Closed,1067,7/30/2011 9:22,21,7/30/2011 9:40,20,B00327,Registered,'60084,1972,1
1019,1134,Closed,2116,7/30/2011 9:23,18,7/30/2011 9:58,36,B00082,Registered,'02116,1979,2
1020,1135,Closed,2481,7/30/2011 9:23,18,7/30/2011 10:04,6,B00159,Registered,'02114,1978,1
1021,1136,Closed,1030,7/30/2011 9:31,39,7/30/2011 9:48,30,B00565,Casual,,,
1022,1137,Closed,3834,7/30/2011 9:31,46,7/30/2011 10:35,49,B00023,Casual,,,
1023,1138,Closed,564,7/30/2011 9:34,32,7/30/2011 9:43,36,B00071,Casual,,,
1024,1139,Closed,511,7/30/2011 9:41,47,7/30/2011 9:50,22,B00036,Casual,,,
1025,1140,Closed,8589,7/30/2011 9:42,21,7/30/2011 12:06,21,B00134,Casual,,,
1026,1142,Closed,328,7/30/2011 9:53,23,7/30/2011 9:58,23,B00223,Registered,'02108,1963,1
1027,1143,Closed,2639,7/30/2011 9:56,37,7/30/2011 10:40,16,B00369,Casual,,,
1028,1144,Closed,2599,7/30/2011 9:56,37,7/30/2011 10:39,16,B00483,Casual,,,
1029,1146,Closed,1933,7/30/2011 10:00,25,7/30/2011 10:32,43,B00528,Casual,,,
1030,1148,Closed,1917,7/30/2011 10:00,25,7/30/2011 10:32,43,B00552,Casual,,,
1031,1149,Closed,1525,7/30/2011 10:06,18,7/30/2011 10:32,33,B00325,Casual,,,
1032,1150,Closed,1481,7/30/2011 10:06,18,7/30/2011 10:31,33,B00092,Casual,,,
1033,1151,Closed,1158,7/30/2011 10:08,20,7/30/2011 10:28,13,B00327,Registered,'02110,1988,2
1034,1153,Closed,673,7/30/2011 10:13,36,7/30/2011 10:24,22,B00082,Casual,,,
1035,1154,Closed,526,7/30/2011 10:13,25,7/30/2011 10:21,36,B00425,Registered,'02135,1972,2
1036,1155,Closed,296,7/30/2011 10:14,25,7/30/2011 10:19,16,B00348,Casual,,,
1037,1156,Closed,1775,7/30/2011 10:16,48,7/30/2011 10:46,48,B00113,Casual,,,
1038,1157,Closed,1759,7/30/2011 10:16,48,7/30/2011 10:45,48,B00274,Casual,,,
1039,1158,Closed,7220,7/30/2011 10:23,20,7/30/2011 12:23,20,B00493,Casual,,,
1040,1159,Closed,7151,7/30/2011 10:25,20,7/30/2011 12:24,20,B00391,Casual,,,
1041,1160,Closed,25944,7/30/2011 10:25,36,7/30/2011 17:37,36,B00071,Casual,,,
1042,1161,Closed,25904,7/30/2011 10:25,36,7/30/2011 17:37,36,B00425,Casual,,,
1043,1162,Closed,7022,7/30/2011 10:27,20,7/30/2011 12:24,20,B00469,Casual,,,
1044,1163,Closed,418,7/30/2011 10:28,39,7/30/2011 10:35,39,B00316,Casual,,,
1045,1164,Closed,981,7/30/2011 10:31,46,7/30/2011 10:47,22,B00281,Casual,,,
1046,1166,Closed,258,7/30/2011 10:34,41,7/30/2011 10:38,9,B00168,Casual,,,
1047,1167,Closed,8058,7/30/2011 10:38,35,7/30/2011 12:53,52,B00339,Casual,,,
1048,1168,Closed,3189,7/30/2011 10:40,10,7/30/2011 11:33,10,B00361,Casual,,,
1049,1169,Closed,3206,7/30/2011 10:40,10,7/30/2011 11:33,10,B00284,Casual,,,
1050,1170,Closed,970,7/30/2011 10:42,39,7/30/2011 10:58,35,B00316,Registered,'02118,1983,1
1051,1171,Closed,1190,7/30/2011 10:44,38,7/30/2011 11:03,35,B00261,Casual,,,
1052,1172,Closed,1658,7/30/2011 10:49,34,7/30/2011 11:16,42,B00028,Casual,,,
1053,1173,Closed,1779,7/30/2011 10:47,34,7/30/2011 11:17,42,B00183,Casual,,,
1054,1174,Closed,1808,7/30/2011 10:53,46,7/30/2011 11:23,18,B00020,Casual,,,
1055,1175,Closed,1893,7/30/2011 10:52,47,7/30/2011 11:23,36,B00408,Registered,'02109,1976,2
1056,1176,Closed,817,7/30/2011 10:54,13,7/30/2011 11:08,22,B00152,Casual,,,
1057,1177,Closed,1274,7/30/2011 10:53,16,7/30/2011 11:14,23,B00238,Registered,'02116,1984,2
1058,1178,Closed,3625,7/30/2011 10:59,41,7/30/2011 12:00,41,B00486,Casual,,,
1059,1179,Closed,17406,7/30/2011 11:01,41,7/30/2011 15:51,41,B00499,Casual,,,
1060,1180,Closed,6193,7/30/2011 11:06,8,7/30/2011 12:49,8,B00527,Casual,,,
1061,1183,Closed,1402,7/30/2011 11:04,24,7/30/2011 11:27,22,B00392,Casual,,,
1062,1184,Closed,17080,7/30/2011 11:06,41,7/30/2011 15:51,41,B00052,Casual,,,
1063,1185,Closed,3196,7/30/2011 11:10,47,7/30/2011 12:04,47,B00412,Casual,,,
1064,1186,Closed,4761,7/30/2011 11:11,18,7/30/2011 12:31,18,B00127,Casual,,,
1065,1187,Closed,881,7/30/2011 11:11,32,7/30/2011 11:26,25,,Casual,,,
1066,1188,Closed,4725,7/30/2011 11:12,18,7/30/2011 12:30,18,B00523,Casual,,,
1067,1189,Closed,17508,7/30/2011 11:12,21,7/30/2011 16:04,21,B00454,Casual,,,
1068,1191,Closed,7361,7/30/2011 11:14,41,7/30/2011 13:17,42,B00439,Casual,,,
1069,1192,Closed,7434,7/30/2011 11:14,41,7/30/2011 13:18,42,B00550,Casual,,,
1070,1193,Closed,2534,7/30/2011 11:13,17,7/30/2011 11:56,11,B00236,Casual,,,
1071,1194,Closed,16734,7/30/2011 11:14,42,7/30/2011 15:53,42,B00413,Casual,,,
1072,1195,Closed,2507,7/30/2011 11:14,17,7/30/2011 11:56,11,B00081,Casual,,,
1073,1196,Closed,2441,7/30/2011 11:15,17,7/30/2011 11:55,11,B00161,Casual,,,
1074,1197,Closed,2423,7/30/2011 11:15,17,7/30/2011 11:55,11,B00173,Casual,,,
1075,1198,Closed,1580,7/30/2011 11:19,17,7/30/2011 11:45,36,B00538,Casual,,,
1076,1199,Closed,572,7/30/2011 11:20,23,7/30/2011 11:30,49,B00468,Casual,,,
1077,1200,Closed,4751,7/30/2011 11:20,38,7/30/2011 12:39,38,B00390,Casual,,,
1078,1201,Closed,1483,7/30/2011 11:20,17,7/30/2011 11:45,36,B00050,Casual,,,
1079,1202,Closed,592,7/30/2011 11:19,23,7/30/2011 11:29,49,B00223,Registered,'02114,1985,1
1080,1203,Closed,499,7/30/2011 11:22,42,7/30/2011 11:31,22,B00347,Casual,,,
1081,1204,Closed,544,7/30/2011 11:22,42,7/30/2011 11:31,22,B00183,Casual,,,
1082,1205,Closed,4640,7/30/2011 11:22,38,7/30/2011 12:39,38,B00279,Casual,,,
1083,1206,Closed,4003,7/30/2011 11:25,47,7/30/2011 12:32,47,B00190,Casual,,,
1084,1207,Closed,4012,7/30/2011 11:25,47,7/30/2011 12:32,47,B00233,Casual,,,
1085,1208,Closed,1768,7/30/2011 11:26,3,7/30/2011 11:55,6,B00302,Casual,,,
1086,1209,Closed,869,7/30/2011 11:26,25,7/30/2011 11:40,32,B00539,Casual,,,
1087,1210,Closed,18084,7/30/2011 11:29,16,7/30/2011 16:30,36,B00348,Casual,,,
1088,1211,Closed,14562,7/30/2011 11:29,32,7/30/2011 15:32,35,B00083,Casual,,,
1089,1212,Closed,549,7/30/2011 11:28,46,7/30/2011 11:38,25,B00047,Casual,,,
1090,1213,Closed,18077,7/30/2011 11:29,16,7/30/2011 16:30,36,B00318,Casual,,,
1091,1214,Closed,457,7/30/2011 11:30,46,7/30/2011 11:37,25,B00042,Casual,,,
1092,1215,Closed,805,7/30/2011 11:30,42,7/30/2011 11:44,20,B00188,Casual,,,
1093,1216,Closed,10648,7/30/2011 11:33,47,7/30/2011 14:30,43,B00246,Casual,,,
1094,1217,Closed,1027,7/30/2011 11:32,30,7/30/2011 11:49,33,B00565,Casual,,,
1095,1218,Closed,10638,7/30/2011 11:33,47,7/30/2011 14:30,43,B00353,Casual,,,
1096,1219,Closed,1406,7/30/2011 11:38,35,7/30/2011 12:02,32,B00040,Casual,,,
1097,1220,Closed,3858,7/30/2011 11:40,22,7/30/2011 12:45,24,B00152,Casual,,,
1098,1221,Closed,3846,7/30/2011 11:41,22,7/30/2011 12:45,24,B00347,Casual,,,
1099,1222,Closed,1469,7/30/2011 11:40,25,7/30/2011 12:04,25,B00042,Casual,,,
1100,1223,Closed,43523,7/30/2011 11:42,34,7/30/2011 23:48,34,B00004,Casual,,,
1101,1224,Closed,1415,7/30/2011 11:41,25,7/30/2011 12:04,25,B00047,Casual,,,
1102,1225,Closed,3772,7/30/2011 11:42,22,7/30/2011 12:45,24,B00281,Casual,,,
1103,1226,Closed,3726,7/30/2011 11:43,22,7/30/2011 12:45,24,B00183,Casual,,,
1104,1227,Closed,1270,7/30/2011 11:44,25,7/30/2011 12:05,24,B00045,Casual,,,
1105,1228,Closed,1374,7/30/2011 11:44,41,7/30/2011 12:07,41,B00115,Registered,'02135,1985,1
1106,1229,Closed,3583,7/30/2011 11:45,22,7/30/2011 12:45,24,B00082,Casual,,,
1107,1230,Closed,908,7/30/2011 11:45,16,7/30/2011 12:00,21,B00562,Registered,'02215,1977,1
1108,1231,Closed,1540,7/30/2011 11:46,9,7/30/2011 12:11,23,B00320,Registered,'02152,1982,1
1109,1232,Closed,841,7/30/2011 11:47,49,7/30/2011 12:01,24,B00329,Registered,'02116,1982,2
